
He 650	BCA-2-1-Wuhan	2025-10-14T09:44:21	time_sec	5 amu	5 amu	5 amu	5 amu	5 amu	5 amu
1751.124	1.813386E-14	1.010280E-14	2.323968E-14	1.930879E-14	1.390521E-14	9.764355E-15
1759.237	2.457079E-14	7.742864E-15	3.382616E-14	1.807894E-14	9.120586E-15	2.755322E-15
1767.344	2.343415E-14	9.310784E-15	2.135231E-15	1.016427E-14	1.097344E-15	8.237751E-15
1775.453	1.873443E-14	2.865183E-14	7.406307E-16	2.300338E-14	3.879241E-15	8.539673E-15
1783.558	1.603389E-14	1.778924E-14	8.668902E-15	7.752942E-15	4.023841E-15	9.359404E-15
1791.663	1.572354E-14	9.897244E-15	2.744061E-14	1.848048E-15	1.084218E-14	9.565849E-15
1799.775	1.027008E-14	2.251114E-15	1.463526E-14	7.306043E-15	8.917293E-15	4.134054E-15
1807.885	3.768650E-14	8.407919E-15	5.297272E-15	3.236606E-15	6.476738E-15	1.042916E-14
1816.002	4.591305E-14	2.195088E-14	1.157500E-14	3.585256E-15	1.527210E-14	1.284893E-14
1824.010	3.139869E-15	1.491539E-14	9.420619E-15	1.780034E-15	6.558358E-15	3.038090E-16
1832.116	1.686824E-14	1.806131E-14	1.705969E-14	1.249802E-14	2.988219E-15	1.020735E-14
1840.222	3.490535E-15	7.738818E-16	9.862982E-15	1.219219E-14	6.240189E-15	5.906656E-15
1848.345	5.873452E-14	4.085258E-14	1.296355E-14	9.242264E-15	6.020775E-15	7.487421E-15
1856.457	1.011694E-15	1.904479E-15	1.860141E-15	8.124764E-15	1.118504E-15	9.816756E-15
1864.561	3.016130E-14	2.032653E-14	2.355911E-14	1.505949E-15	1.689092E-15	1.153721E-14
1872.670	6.215251E-14	1.726324E-14	1.351274E-15	5.275086E-16	1.494562E-14	3.612716E-15
1880.687	5.402270E-14	2.932091E-14	5.697314E-15	1.115178E-14	1.249474E-14	3.947636E-15
1888.795	2.700530E-15	4.041122E-14	5.314401E-15	4.096645E-15	1.469923E-15	1.504009E-14
1896.911	1.980255E-14	1.152765E-15	2.158207E-14	2.258671E-14	8.851545E-15	4.337476E-15
1905.021	2.415967E-14	4.867001E-15	2.268446E-14	1.555022E-14	3.045904E-15	8.862629E-15
1913.130	2.134629E-14	1.561875E-15	1.357016E-14	8.481985E-15	2.968569E-15	9.864993E-16
1921.240	4.570748E-15	2.393597E-14	3.678970E-15	1.077189E-14	8.238128E-15	6.548786E-15
1929.345	1.501011E-14	1.959497E-14	1.913548E-15	2.680879E-15	1.489096E-14	1.777891E-15
1937.451	4.538907E-14	2.234992E-15	1.008366E-14	5.581936E-15	1.009147E-14	6.709003E-15
1945.560	1.384526E-14	6.823878E-15	7.733795E-15	1.271718E-14	6.077203E-15	3.526560E-15
1953.566	1.419995E-14	2.998597E-14	2.581929E-14	1.212266E-14	7.934070E-15	7.144565E-15
1961.676	7.964550E-15	5.750921E-14	3.310468E-14	3.191261E-15	1.031341E-14	4.139597E-15
1969.796	1.098753E-14	1.002824E-14	1.494663E-14	1.514010E-14	1.524742E-14	1.447366E-14
1977.911	6.287795E-16	7.611868E-14	2.146115E-14	2.922166E-14	2.756959E-15	6.884212E-15
1986.018	3.284168E-14	8.262820E-15	1.862761E-14	1.867195E-15	9.259394E-15	5.845565E-15
1994.126	2.515121E-14	1.112054E-14	3.614378E-14	2.599771E-16	1.949622E-14	4.817372E-15
2002.239	2.982691E-16	2.632211E-14	3.035779E-14	1.770913E-14	1.459193E-14	1.493479E-15
2010.247	5.933508E-14	2.778725E-14	1.002622E-14	4.186854E-16	1.290385E-14	1.347292E-14
2018.359	6.030648E-14	3.067319E-14	4.447814E-15	7.296975E-15	5.976183E-15	1.885749E-14
2026.469	1.960908E-14	8.383736E-15	3.984291E-15	1.196244E-14	6.443740E-15	4.845839E-15
2034.582	2.543335E-15	3.155994E-15	3.478443E-15	8.494073E-15	3.368357E-15	1.158482E-14
2042.693	2.999201E-14	3.035880E-14	2.024793E-14	9.743070E-15	6.915069E-16	5.614560E-15
2050.809	1.607823E-14	1.355908E-14	1.486803E-14	6.667187E-15	2.441838E-14	2.504035E-15
2058.917	6.666279E-14	4.160026E-14	2.835859E-14	3.501618E-16	1.603642E-14	6.921870E-15
2067.024	1.923423E-14	1.530234E-14	5.481680E-16	1.900297E-14	7.542340E-15	1.065286E-14
2075.030	3.129391E-14	1.858529E-14	8.725334E-15	7.531255E-15	8.554031E-15	1.204482E-14
2083.140	6.457088E-15	1.915160E-14	6.176961E-15	1.035825E-14	3.299334E-15	8.931147E-15
2091.254	4.597351E-14	1.633821E-14	2.632614E-14	1.850115E-14	5.038302E-15	7.685928E-15
2099.361	6.168494E-14	4.960714E-14	2.994765E-15	1.163344E-14	8.350987E-15	1.170385E-14
2107.469	2.083842E-14	8.853307E-15	1.649542E-15	1.417123E-14	1.442164E-14	1.113704E-14
